Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_5	GO:0060527~prostate epithelial cord arborization involved in prostate glandular acinus morphogenesis	2	0.08071025020177562	0.0930524525710105	ESR1, IGF1	171	7	12272	20.504594820384295	1.0	0.844677851831019	77.97586266877187
GOTERM_BP_5	GO:0008209~androgen metabolic process	2	0.08071025020177562	0.0930524525710105	ESR1, SHH	171	7	12272	20.504594820384295	1.0	0.844677851831019	77.97586266877187
GOTERM_BP_5	GO:0045684~positive regulation of epidermis development	2	0.08071025020177562	0.0930524525710105	NOTCH1, TNF	171	7	12272	20.504594820384295	1.0	0.844677851831019	77.97586266877187
GOTERM_BP_5	GO:0060664~epithelial cell proliferation involved in salivary gland morphogenesis	2	0.08071025020177562	0.0930524525710105	TNF, SHH	171	7	12272	20.504594820384295	1.0	0.844677851831019	77.97586266877187
GOTERM_BP_ALL	GO:0060527~prostate epithelial cord arborization involved in prostate glandular acinus morphogenesis	2	0.08071025020177562	0.09306252856198405	ESR1, IGF1	198	7	14219	20.51803751803752	1.0	0.8638517014171878	80.34883999460706
GOTERM_BP_ALL	GO:0060664~epithelial cell proliferation involved in salivary gland morphogenesis	2	0.08071025020177562	0.09306252856198405	TNF, SHH	198	7	14219	20.51803751803752	1.0	0.8638517014171878	80.34883999460706
GOTERM_BP_ALL	GO:0008209~androgen metabolic process	2	0.08071025020177562	0.09306252856198405	ESR1, SHH	198	7	14219	20.51803751803752	1.0	0.8638517014171878	80.34883999460706
GOTERM_BP_ALL	GO:0060526~prostate glandular acinus morphogenesis	2	0.08071025020177562	0.09306252856198405	ESR1, IGF1	198	7	14219	20.51803751803752	1.0	0.8638517014171878	80.34883999460706
GOTERM_BP_ALL	GO:0045684~positive regulation of epidermis development	2	0.08071025020177562	0.09306252856198405	NOTCH1, TNF	198	7	14219	20.51803751803752	1.0	0.8638517014171878	80.34883999460706
GOTERM_BP_2	GO:0048583~regulation of response to stimulus	9	0.36319612590799033	0.09372159377196293	BTLA, TRAF2, TNF, FCGR2B, CLEC12A, CEBPG, CHRNA7, C1QC, SIK2	197	330	13976	1.9348407937240424	0.9999987349571124	0.6775155554177545	68.59472410672186
GOTERM_BP_4	GO:0010468~regulation of gene expression	41	1.6545601291364003	0.09543035476704755	ABLIM1, TNF, ELF2, NFYB, SEC14L2, RHOX4G, SHH, ATF2, BATF, GATA1, EIF4EBP1, ZSCAN21, TRAK1, ZFP354A, GBX1, SKIL, TXNIP, CIITA, CEBPG, ESR1, IGF1, ZFP59, EN2, SPEN, MECOM, ABCG4, STAT3, PKNOX2, EIF4A3, NOTCH2, PA2G4, NOTCH1, GCM1, MRPL28, HIPK1, SMARCAL1, BNIP3L, ZZZ3, CAND2, LCOR, NFIB	178	2429	13138	1.2458495427442744	1.0	0.7994856799678682	78.2878436206539
GOTERM_MF_3	GO:0032553~ribonucleotide binding	32	1.29136400322841	0.09556050396485657	UBE2Z, MAP4K2, ATP12A, FES, KIF2C, GM711, ACVR1B, IGTP, HK3, CDH29, MARS2, GM6882, SIK2, CSNK1A1, CIITA, NUDT2, FLT4, AXL, AK2, ATP11C, MYH6, BBS10, ABCG4, GART, MAST4, EIF4A3, EPHA7, RAB37, HIPK1, SMARCAL1, RAB5A, PEBP1	183	1796	13368	1.3015444156413158	0.9996040844974885	0.8589410564707636	65.4386202948909
GOTERM_MF_FAT	GO:0032553~ribonucleotide binding	32	1.29136400322841	0.09592943378455114	UBE2Z, MAP4K2, ATP12A, FES, KIF2C, GM711, ACVR1B, IGTP, HK3, CDH29, MARS2, GM6882, SIK2, CSNK1A1, CIITA, NUDT2, FLT4, AXL, AK2, ATP11C, MYH6, BBS10, ABCG4, GART, MAST4, EIF4A3, EPHA7, RAB37, HIPK1, SMARCAL1, RAB5A, PEBP1	182	1796	13288	1.3008639467436796	0.9999999999999991	0.9160871089443647	74.73446457298584
GOTERM_MF_FAT	GO:0032555~purine ribonucleotide binding	32	1.29136400322841	0.09592943378455114	UBE2Z, MAP4K2, ATP12A, FES, KIF2C, GM711, ACVR1B, IGTP, HK3, CDH29, MARS2, GM6882, SIK2, CSNK1A1, CIITA, NUDT2, FLT4, AXL, AK2, ATP11C, MYH6, BBS10, ABCG4, GART, MAST4, EIF4A3, EPHA7, RAB37, HIPK1, SMARCAL1, RAB5A, PEBP1	182	1796	13288	1.3008639467436796	0.9999999999999991	0.9160871089443647	74.73446457298584
GOTERM_BP_FAT	GO:0045935~positive regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	12	0.48426150121065376	0.0969681378385012	CIITA, ABLIM1, NOTCH1, TNF, ZSCAN21, CEBPG, IGF1, NFYB, MECOM, STAT3, SHH, NFIB	189	510	13588	1.6916277622159974	1.0	0.8859717631097035	81.38701663875023
GOTERM_BP_5	GO:0045935~positive regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	12	0.48426150121065376	0.09714061098736534	CIITA, ABLIM1, NOTCH1, TNF, ZSCAN21, CEBPG, IGF1, NFYB, MECOM, STAT3, SHH, NFIB	171	510	12272	1.688613691090471	1.0	0.8513315765172487	79.46453893190633
GOTERM_BP_ALL	GO:0045935~positive regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	12	0.48426150121065376	0.09785133319521673	CIITA, ABLIM1, NOTCH1, TNF, ZSCAN21, CEBPG, IGF1, NFYB, MECOM, STAT3, SHH, NFIB	198	510	14219	1.6897207367795604	1.0	0.8743711662026575	82.00751869564259
GOTERM_BP_4	GO:0070663~regulation of leukocyte proliferation	4	0.16142050040355124	0.09872909347752135	BTLA, CBLB, FCGR2B, SHH	178	82	13138	3.6004384762948756	1.0	0.8042087246717584	79.46278838027678
GOTERM_MF_ALL	GO:0016301~kinase activity	17	0.6860371267150928	0.09882660384669334	CSNK1A1, NAGS, FLT4, PRKAG1, AXL, MAP4K2, AK2, FES, MAST4, NCK2, GM711, ACVR1B, EPHA7, HIPK1, HK3, GM6882, SIK2	212	821	15404	1.5045388734401213	1.0	0.923381888370151	76.51349954034453
PANTHER_BP_ALL	BP00019:Lipid, fatty acid and steroid metabolism	15	0.6053268765133172	0.09889810429036544	PRKAG1, CYP2C29, ANXA1, ECHDC2, ATP11C, ABCG4, SEC14L2, DBIL5, ACOX3, MTMR3, CYP27B1, CYP39A1, CYP4F40, CYP3A59, LIPE	177	780	14343	1.5583441981747066	0.9999996216495324	0.8425158740599528	70.82239532580661
GOTERM_BP_4	GO:0051173~positive regulation of nitrogen compound metabolic process	12	0.48426150121065376	0.09892441801488422	CIITA, ABLIM1, NOTCH1, TNF, ZSCAN21, CEBPG, IGF1, NFYB, MECOM, STAT3, SHH, NFIB	178	526	13138	1.6838552569744092	1.0	0.7982562968967923	79.53046111267415
GOTERM_BP_FAT	GO:0050670~regulation of lymphocyte proliferation	4	0.16142050040355124	0.09915893718613357	BTLA, CBLB, FCGR2B, SHH	189	80	13588	3.594708994708994	1.0	0.888065117928081	82.11754350823486
GOTERM_BP_FAT	GO:0032944~regulation of mononuclear cell proliferation	4	0.16142050040355124	0.09915893718613357	BTLA, CBLB, FCGR2B, SHH	189	80	13588	3.594708994708994	1.0	0.888065117928081	82.11754350823486
GOTERM_BP_5	GO:0032944~regulation of mononuclear cell proliferation	4	0.16142050040355124	0.09937417663496391	BTLA, CBLB, FCGR2B, SHH	171	80	12272	3.588304093567251	1.0	0.8520232695973636	80.23757383833293
GOTERM_BP_5	GO:0050670~regulation of lymphocyte proliferation	4	0.16142050040355124	0.09937417663496391	BTLA, CBLB, FCGR2B, SHH	171	80	12272	3.588304093567251	1.0	0.8520232695973636	80.23757383833293
GOTERM_BP_3	GO:0008284~positive regulation of cell proliferation	8	0.3228410008071025	0.09941318064641139	NOTCH1, TNF, HIPK1, FLT4, CSF1, ESR1, IGF1, SHH	187	284	13451	2.0262107403780973	1.0	0.7824348268214664	77.21974933467001
GOTERM_BP_ALL	GO:0032944~regulation of mononuclear cell proliferation	4	0.16142050040355124	0.09948955970041481	BTLA, CBLB, FCGR2B, SHH	198	80	14219	3.590656565656566	1.0	0.8755214438311841	82.54406496978537
GOTERM_BP_ALL	GO:0050670~regulation of lymphocyte proliferation	4	0.16142050040355124	0.09948955970041481	BTLA, CBLB, FCGR2B, SHH	198	80	14219	3.590656565656566	1.0	0.8755214438311841	82.54406496978537
GOTERM_MF_3	GO:0004497~monooxygenase activity	5	0.20177562550443903	0.09950377826879832	CYP39A1, CYP27B1, CYP2C29, CYP4F40, CYP3A59	183	129	13368	2.831363578599568	0.9997184290753071	0.8050525488229439	66.99966327247267
GOTERM_MF_FAT	GO:0008289~lipid binding	9	0.36319612590799033	0.09968791131785894	SERPINA6, EXOC8, ESR1, ANXA1, PEBP1, ITPR3, SEC14L2, UNC13A, DBIL5	182	345	13288	1.9046344959388435	0.9999999999999998	0.9100333940298025	76.13027527090368
GOTERM_BP_FAT	GO:0008284~positive regulation of cell proliferation	8	0.3228410008071025	0.09969230448523779	NOTCH1, TNF, HIPK1, FLT4, CSF1, ESR1, IGF1, SHH	189	284	13588	2.025188166033236	1.0	0.8858077064687563	82.29127338856298
